_id,user_id,created_at,description,display_name,handle,updated_at
6778336f5d17b38e9c188705,did:plc:d6t25gd7n52s3bs3hgspjci5,2025-01-03T15:58:55.738Z,Na luta contra extrema Direita não é guerra é genocídio em massa. 💯🌡️🚩🚩🚩🇧🇷🇧🇷🇧🇷 🏹🏹🏹 Sagitário Quente. MILITÂNCIA AGINDO PRA VALER. 🙏👍👊🤟✌️,Gilmar Carvalho Neves,ggilmar.bsky.social,2025-01-03T15:58:55.738Z
6778336f5d17b38e9c188706,did:plc:2xrugyynmlhxvr2ll7czenyw,2025-01-03T15:58:55.769Z,‏💕رضيتُ بالله ربّا،و بالإسلام دينا،و بمحمدّ ﷺ نبيّا و رسولا💕,Bσʝσ Nσι,bojonoi19.bsky.social,2025-01-03T15:58:55.769Z
6778336f5d17b38e9c188707,did:plc:k3f24oiz3f6a4zr57mwil3pb,2025-01-03T15:58:55.771Z,"#Retired Prison Warden #Chief Inspector #Soccer, #Cricket, #Veteran, #Movie #NFL, #Government, #Track & Field, #Crypto, #AMC #Music #Ape, #Jamaican #Blue Is My Favorite Color #Movie #Kung Fu #Boxer #Climate Change #Taurus",DonaldRedwood  🇯🇲🇺🇸,donaldredwood.bsky.social,2025-01-03T15:58:55.771Z
6778336f5d17b38e9c188708,did:plc:d2d7u6q7cuq6yfiwv7r3zbai,2025-01-03T15:58:55.773Z,"#Financier of JVs in China & Startups #Physicist #Author: Strategy. #Playwright: 20 Recent NY Shows (Sarah's Rapture, Pablo's Kisses, Women of Paris, Badass Women, City Suite, A Day of Promise, Ritual Cleansing, Rebooting Life, Break-Up, Twilight of Joy...",Paul K. Smith,paulksmith.bsky.social,2025-01-03T15:58:55.773Z
6778336f5d17b38e9c188709,did:plc:eyzahadi5o53cucyd7zce47z,2025-01-03T15:58:55.774Z,More democrat than left or rightwing I Proportional Representation I European I Democracy close to home I For a clean football pyramid I Media pluralism I Microstates I Flags I International Justice,Lijphart,lijphart.bsky.social,2025-01-03T15:58:55.774Z
6778336f5d17b38e9c18870a,did:plc:nmmixv6mlzxs3c6msd2ueihj,2025-01-03T15:58:55.775Z,N/A,N/A,footballfeed.bsky.social,2025-01-03T15:58:55.775Z
6778336f5d17b38e9c18870b,did:plc:zubkrk32yx27lltcmyp7wh6b,2025-01-03T15:58:55.776Z,"Convenço, logo confundo! 🤡👽🤏🏼\nJust smile 😁",D P 🏳️‍🌈,dpellenz.bsky.social,2025-01-03T15:58:55.776Z
6778336f5d17b38e9c18870c,did:plc:ztctgsz7txxmfkuxuud7vlsl,2025-01-03T15:58:55.777Z,N/A,N/A,rasmrak.bsky.social,2025-01-03T15:58:55.777Z
6778336f5d17b38e9c18870d,did:plc:zwh2fjrckahdab6fnno6pdz5,2025-01-03T15:58:55.779Z,Des pronostiques sur le football et parfois d'autres sports. Restez maître de vos mises. ✌️\n\nLike si tu gagnes 💪,PronoSport,pronosport.bsky.social,2025-01-03T15:58:55.779Z
6778336f5d17b38e9c18870e,did:plc:3jb3go3ty46glhthdkg6q6mx,2025-01-03T15:58:55.780Z,Não me leve a sério,Sidy do Fla ⚽,sidzynho.bsky.social,2025-01-03T15:58:55.780Z
6778336f5d17b38e9c18870f,did:plc:2iznvrvfhs4pytqwi6dxyms4,2025-01-03T15:58:55.781Z,#safc,Darren,darrenelliott.bsky.social,2025-01-03T15:58:55.781Z
6778336f5d17b38e9c188710,did:plc:a7doqfyxmusyym5bffdwgj34,2025-01-03T15:58:55.782Z,piriripororó,Gabriel Ávila ,geavila.bsky.social,2025-01-03T15:58:55.782Z
6778336f5d17b38e9c188711,did:plc:hvo723o6fn76tmbmdvqmi334,2025-01-03T15:58:55.784Z,Pessoa simples apenas querendo ter uma vida tranquila...,Edu Roberto,eduroberto.bsky.social,2025-01-03T15:58:55.784Z
6778336f5d17b38e9c188712,did:plc:xxsfdcilz6c2ddsyanfsl7rz,2025-01-03T15:58:55.785Z,⚽️| Football Content. \n🔥| Building the biggest Football community.\n⬇️| Join below\nhttps://discord.com/invite/xQ3Fpe48wC,𝙏𝙖𝙡𝙡 𝙁𝙤𝙤𝙩𝙗𝙖𝙡𝙡,tallfootball.bsky.social,2025-01-03T15:58:55.785Z
6778336f5d17b38e9c188713,did:plc:x6apzpw7t5kzecqkdxbrey2q,2025-01-03T15:58:55.786Z,"Is it just me, or is it getting crazier out there?",Chicka Chocka,chickachocka.bsky.social,2025-01-03T15:58:55.786Z
6778336f5d17b38e9c188714,did:plc:7xxndmar7ls4yalrsvjkl7xm,2025-01-03T15:58:55.787Z,Mi Cuenta Oficial De Nicolas Alberto Torres Basualdo Soy Hincha De River #ExRiver y #ExNewells Bloqueo Libertarios y Macristas Soy Bielsista,Nicolás Alberto Torres Basualdo ⭐⭐⭐,nicolascarp24.bsky.social,2025-01-03T15:58:55.787Z
6778336f5d17b38e9c188715,did:plc:kbarbnk33fb3afpy6rzvkogu,2025-01-03T15:58:55.788Z,N/A,Míssel Balístico Intermunicipal,pontoo.bsky.social,2025-01-03T15:58:55.788Z
6778336f5d17b38e9c188716,did:plc:orh3sxccbfwvafryfy32wqek,2025-01-03T15:58:55.789Z,"The official account of Flashscore. We deliver live results from more than 35 sports in more than 40 languages. Available on web, Android & iOS.",Flashscore,flashscore.com,2025-01-03T15:58:55.789Z
6778336f5d17b38e9c188717,did:plc:wkrrn5ex27onfk2tkjhcjhs4,2025-01-03T15:58:55.790Z,"Creative professional and pragmatic idealist. Writer-producer who bailed on politics for the easy security of global entertainment. Member DGC, admirer WGA. ",Patrick de Sousa Lahey,pdesousalahey.bsky.social,2025-01-03T15:58:55.790Z
6778336f5d17b38e9c188718,did:plc:w5bfp72hobwhmgwbf24e3ivx,2025-01-03T15:58:55.791Z,N/A,N/A,diaslano10.bsky.social,2025-01-03T15:58:55.791Z
6778336f5d17b38e9c188719,did:plc:q5bds3hwynkwucuuvgup6jgy,2025-01-03T15:58:55.792Z,🇺🇬,Joan Ganda,joanganda45.bsky.social,2025-01-03T15:58:55.792Z
6778336f5d17b38e9c18871a,did:plc:yksqrcoqby2fuhukiv3xxfuy,2025-01-03T15:58:55.793Z,https://mendozaleisuretimeguesthouse.com\nReserve 542646294240\n\nDueño alquila casa Chacras de Coria | Mendoza Leisure Time Guest House | Alquiler sin comisión Mendoza\n\nNuestro lugar se encuentra en un punto estratégico de nuestro pueblo Chacras de Coria.,Mendoza Leisure Time Guest House,mendozaleisuretime.bsky.social,2025-01-03T15:58:55.793Z
6778336f5d17b38e9c18871b,did:plc:igox732nwppdgt7rgfucnboj,2025-01-03T15:58:55.794Z,sc internacional e nada mais,Gabigol 🇦🇹,gabi.paunocu.com.br,2025-01-03T15:58:55.794Z
6778336f5d17b38e9c18871c,did:plc:omujax4hiqvpramangrmx3ao,2025-01-03T15:58:55.795Z,🇺🇸 got tired of twitters,N/A,frankiepionto.bsky.social,2025-01-03T15:58:55.795Z
6778336f5d17b38e9c18871d,did:plc:polnhpkdyi3eypjop6e3nfdk,2025-01-03T15:58:55.797Z,Comigo viu-se louca a anatomia...sou todo um coração. ,SandroMatts,sandromats.bsky.social,2025-01-03T15:58:55.797Z
6778336f5d17b38e9c18871e,did:plc:sgjxgevbjx7opnyjtycqcyu2,2025-01-03T15:58:55.798Z,Cordobés + amante del fútbol  y del asado !,Gustavo Baravalle,gusbaravalle.bsky.social,2025-01-03T15:58:55.798Z
6778336f5d17b38e9c18871f,did:plc:jl75gr6h6wml4t3mijdyed5f,2025-01-03T15:58:55.799Z,N/A,N/A,premierbets.bsky.social,2025-01-03T15:58:55.799Z
6778336f5d17b38e9c188720,did:plc:yhotzv73yiezlvrqywt4e4hs,2025-01-03T15:58:55.799Z,N/A,N/A,rfrizzi.bsky.social,2025-01-03T15:58:55.799Z
6778336f5d17b38e9c188721,did:plc:6hxihta32lrkbbfvt667qqot,2025-01-03T15:58:55.800Z,N/A,N/A,scottyreds.bsky.social,2025-01-03T15:58:55.800Z
6778336f5d17b38e9c188722,did:plc:h2evvsouvecskmt234kt26hv,2025-01-03T15:58:55.801Z,N/A,N/A,lezztte.bsky.social,2025-01-03T15:58:55.801Z
6778336f5d17b38e9c188723,did:plc:cxnnm2opz7llpnteg524xslc,2025-01-03T15:58:55.802Z,"Torcedor da Lusa, fã e apoiador de esportes femininos e de esquerda.",Ailton Santos ,ailtonsantos80.bsky.social,2025-01-03T15:58:55.802Z
6778336f5d17b38e9c188724,did:plc:bxebn4ut37fb6uqf3s3icyoq,2025-01-03T15:58:55.803Z,N/A,Ubiratan Bolões,ubiratanboloes.bsky.social,2025-01-03T15:58:55.803Z
6778336f5d17b38e9c188725,did:plc:6jpzsftqzh6swvzi377pwku7,2025-01-03T15:58:55.803Z,"Sou caseiro, não gosto de barulho, e Deus acima de tudo!",Edivaldo Nunes🇧🇷🇺🇸🇺🇦🇦🇷🇮🇱🇧🇷🇧🇷🇧🇷,enop.bsky.social,2025-01-03T15:58:55.803Z
6778336f5d17b38e9c188726,did:plc:fy7vpjaax7usshsqoxnk2snm,2025-01-03T15:58:55.805Z,literally me fr fr\n26yo\nRS/Brasil\nEnglish/Portuguese,Lucas Ainda Desempregado,lucassavs.bsky.social,2025-01-03T15:58:55.805Z
6778336f5d17b38e9c188727,did:plc:zu4nodftqimqdqmrs7ajwvr2,2025-01-03T15:58:55.806Z,Criador de conteúdos,Creator,4ndr3sk.bsky.social,2025-01-03T15:58:55.806Z
6778336f5d17b38e9c188728,did:plc:xqgyxo76jfutm6hiidydsqg3,2025-01-03T15:58:55.807Z,Olá a todos \nMeu nome é Enzo terio o transtorno do espectro autista sou carioca. Me segue aí pfv por gentileza!!!!,Enzo Freitas 🧩🇧🇷,enzofreitas10.bsky.social,2025-01-03T15:58:55.807Z
6778336f5d17b38e9c188729,did:plc:6h7pvswxy6ozef7mbk3u4atr,2025-01-03T15:58:55.807Z,"Cruzeirense apaixonado por esportes, menos Basquete. Sangue azul e pronto! Bocaiuvense in Belorizonte. Ciclista nas horas vagas e seguidor do lema: ""Gente idiota e estrada ruim nunca acabam"". @Cruzeiro.com.br",OsmarJúnior 52/45,osmarrjunior.bsky.social,2025-01-03T15:58:55.807Z
6778336f5d17b38e9c18872a,did:plc:by7njii6rtc5psh5swa2ynhf,2025-01-03T15:58:55.808Z,"I used to blog about soccer. Watch (and skeet) about hockey, soccer, and rugby, not necessarily in that order. Michigan alum, Слава Україні",Pete,717pete.bsky.social,2025-01-03T15:58:55.808Z
6778336f5d17b38e9c18872b,did:plc:fvyqb3xgesu3arrttprfqxp7,2025-01-03T15:58:55.809Z,N/A,N/A,ahvo.bsky.social,2025-01-03T15:58:55.809Z
6778336f5d17b38e9c18872c,did:plc:5fclmdtb77zv2ay5xmplzvnv,2025-01-03T15:58:55.810Z,Esse é um espaço dedicado aos esportes. \n\nhttps://www.instagram.com/conteudodeesportes/,CONTEÚDO DE ESPORTES,conteudodeesportes.bsky.social,2025-01-03T15:58:55.810Z
